track_id,playlist_id,date_added,track_order
023815d6-7cdb-4624-bbd0-4bc072318bb2,91744c38-727f-43c6-92ac-7f5ceee484d1,true,1
6c7e8845-fa74-42f9-a864-2b8c5473d615,31264f38-72c1-4c65-a912-d8eae5bdbd70,true,1
13d5a306-6eb9-49dd-b765-44008d998e3f,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,true,1
a2c7973f-ea36-4271-b5c6-5dc02aafea8d,4b73f0b6-92a1-42fe-8253-15ba99e3828b,true,1
0056a9fb-d7e6-4e51-9dc9-136b94a1c334,67dcbbb9-8977-46aa-94ca-fb5837b8d3ae,true,1
4dff1489-10f8-4e4f-ab3c-75bc74779c3d,67dcbbb9-8977-46aa-94ca-fb5837b8d3ae,false,1
12b44e84-6786-4aa0-a222-43b721401e8a,b79450f4-ed2a-4edd-ad5a-f721eb01f60b,true,1
aa4c6627-75f3-4bc6-8184-793df1b091fe,b79450f4-ed2a-4edd-ad5a-f721eb01f60b,false,1
6dc11823-8d97-415b-bfbf-aa9ada43a2e2,b79450f4-ed2a-4edd-ad5a-f721eb01f60b,false,1
616387be-e94f-40ad-a15b-00ce07c20d26,a30b1c0e-504f-4954-9554-e56c00739349,true,1
b001281b-e16b-4947-9104-2c94d436cbd1,a30b1c0e-504f-4954-9554-e56c00739349,false,1
6e113526-63f3-4900-b4c0-4c6c724463b3,6ff07b80-ee7c-4c13-bcd3-57cc7c7a04f9,true,1
a66c157f-7ecf-46ca-83cf-f7595d112a32,6ff07b80-ee7c-4c13-bcd3-57cc7c7a04f9,false,1
b2f6743e-0dae-4e2d-8876-ef5fe5e44819,6ff07b80-ee7c-4c13-bcd3-57cc7c7a04f9,false,1
96e09d16-f2de-476d-a12b-51a00ef94515,14d882ae-2092-4709-940e-c1d74b0905b4,true,1
c35bfa4c-3cd6-47d1-8b98-78f11d43f09e,14d882ae-2092-4709-940e-c1d74b0905b4,false,1
5e6023ce-5046-4e1d-b7ad-52426d6154fc,14d882ae-2092-4709-940e-c1d74b0905b4,false,1
b7a4225b-634a-46e9-8ace-097be42cfbd2,6ff07b80-ee7c-4c13-bcd3-57cc7c7a04f9,false,1
9e363c46-bc8b-4e9f-bbbf-c3bf9a52f538,8e99535f-9ad7-40cf-af07-d98198e4c861,true,1
2ad154e6-a2f5-4378-adfd-6371142f967d,a30b1c0e-504f-4954-9554-e56c00739349,false,1
a54a9d3d-4e6c-4d84-9bc3-930cc5d4afa3,8e99535f-9ad7-40cf-af07-d98198e4c861,false,1
98e4f8f9-1ace-42e1-8449-93c99d5ab183,8e99535f-9ad7-40cf-af07-d98198e4c861,false,1
c7d4502f-127f-48fa-b988-ea35a37739c4,a30b1c0e-504f-4954-9554-e56c00739349,false,1
e1320d54-4fcb-4149-b557-2168df488c82,a30b1c0e-504f-4954-9554-e56c00739349,false,1
266118e7-1fd0-40ec-8d93-b4c865cf7e58,a30b1c0e-504f-4954-9554-e56c00739349,false,1
bc9bd209-68fe-4124-afda-d7bb8bb0da56,a30b1c0e-504f-4954-9554-e56c00739349,false,1
113c1865-09d9-4502-8d99-692a5fe4c6a9,edc8d041-8af0-4f00-99f5-5f8e48c7cf56,true,1
06e2f59e-0f05-493d-99c7-6bf2a7c19f3c,443fe9ee-0103-486e-9076-9f5d61ea2795,true,1
725e2c1c-55b9-4b44-aa11-c8fc308a8f4b,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
096e35bc-ef5a-4a34-8b41-b2c1197f48d9,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
7823eea5-7803-48b9-aa5f-b256744b65c8,eae37c9f-8627-4d8c-ae80-e79ca33669cb,true,1
8e29178e-d3af-4d91-b6ad-785ca9669f5a,eae37c9f-8627-4d8c-ae80-e79ca33669cb,false,1
ba7ac358-e257-4b5a-9fc4-b1fc9908e1b3,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
e47318bc-5cf1-4223-84ec-c58fef78cefb,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
6d286204-208e-4990-94db-7138a3b1fd63,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
bc868f5d-1472-4f86-8509-11eb02f6e693,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
0e6dea0f-beb6-4126-9a14-5c4e666a8d4a,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
bd9a7d43-f776-46b6-a77d-e3958bdb1a43,33837282-b8d8-4be3-b6d6-9f188dc445aa,true,1
25678193-ca0c-4c92-b929-376fade731b8,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
ce1107aa-bb41-4bde-addc-e674998405f5,33837282-b8d8-4be3-b6d6-9f188dc445aa,false,1
95fbd0de-55ea-4baf-a01f-a9c0ec994a84,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
92e867e3-5440-4d7f-9412-f2cedbf4c261,9c4b727d-cb1b-40a9-8136-2564aebfb22d,true,1
7d5048cb-b0f2-46f5-8217-3e63cd85d7cb,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
dd3c4714-5853-45b5-b389-cd4addab63d0,443fe9ee-0103-486e-9076-9f5d61ea2795,false,1
c002ef37-7b6e-428b-b9d6-4b4697f60019,67dcbbb9-8977-46aa-94ca-fb5837b8d3ae,false,1
4081a214-5829-48a9-8090-ab25a528926f,8ed43292-61be-4aa3-a1c4-925cc4dd3325,true,1
08d40d29-9aee-437f-b711-2d5415599ea7,67dcbbb9-8977-46aa-94ca-fb5837b8d3ae,false,1
dc4cfc59-cee7-4b9a-9ef6-ffe8484f6c08,67dcbbb9-8977-46aa-94ca-fb5837b8d3ae,false,1
230a5d9a-720c-4ac3-bf55-f47c756d950c,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
4fad5261-ea61-4f3e-b3bd-c2b053b05442,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
ab77dbdf-d4a2-4fd9-a64d-6839d6dbf80f,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
cb3ba4c0-6662-4d0f-ac63-eb92a0ce6ad6,eae37c9f-8627-4d8c-ae80-e79ca33669cb,false,1
59b7ac45-bad7-4371-b632-47dec7ccf19f,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
4f651680-5a94-4f1e-93bf-a837de9db136,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
d9ea8c3c-f769-4789-ba1d-96c3535be9a8,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
873163e4-a455-4ff6-baee-ba0d6a1c19f7,31264f38-72c1-4c65-a912-d8eae5bdbd70,false,1
4e68fa47-2e05-4a56-a6c1-b511546178be,0e9a381d-7a6d-48e9-8d31-08df12870d99,true,1
d7a9b139-3635-4b0f-b932-89e8fc454b6b,0e9a381d-7a6d-48e9-8d31-08df12870d99,false,1
03c3653b-2cdc-4d73-98ab-6fdee6fc0ae8,0e9a381d-7a6d-48e9-8d31-08df12870d99,false,1
f99175b0-7733-4e6a-8b8b-232eeab1071d,0e9a381d-7a6d-48e9-8d31-08df12870d99,false,1
460765fd-70b8-44d6-b20e-6a9d089480c5,0e9a381d-7a6d-48e9-8d31-08df12870d99,false,1
691d24b5-31f2-4b1d-81ae-1bcaefce5804,d33b5d3e-7006-4223-b443-fa830e35455d,true,1
f9d1d1b8-ed25-47d2-b856-79ab07856cd6,d4cf1609-9d0d-4512-b663-a82e7a9e6cb3,true,1
912749b5-f489-443c-ba9f-f65091f3540a,6d349708-18fb-4cbb-b61c-4ba3245b038e,true,1
3e9511d3-f7aa-4761-93fe-9ef24bf7eace,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
845db0ca-fd8a-42fc-8755-c13aabe31245,91744c38-727f-43c6-92ac-7f5ceee484d1,false,1
3bf72d13-e0e1-462d-b6c6-eda38204504d,6c6ec065-db62-487e-afa2-50eb8c1f19ab,true,1
f2f5f519-5dc8-4174-837c-3e012fc4062f,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
7fdfdde0-1f22-4869-8341-31898965e297,9d671ed9-e3f1-436a-a2ab-1625edd4a7cb,true,1
969c9081-e6c3-46b3-833a-37d1f1fb1545,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
0d583be1-5eae-4677-aa05-de27a1511de4,9d671ed9-e3f1-436a-a2ab-1625edd4a7cb,false,1
0469467f-395a-4e28-8734-8b5e489608bc,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
dcf13166-8185-42e5-8c43-e9bce9b5d74f,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
cf3da281-6676-41d6-b16d-fc009467d1c7,8e99535f-9ad7-40cf-af07-d98198e4c861,false,1
5d1c34c2-a88b-46b6-b8ab-adc26c93bf0a,8e99535f-9ad7-40cf-af07-d98198e4c861,false,1
c65adaa6-d333-41e7-8290-01dc7baa1ac5,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
ec7582bb-50ae-4213-bab1-4188573640c6,8e99535f-9ad7-40cf-af07-d98198e4c861,false,1
241aa235-54d6-40a7-a7eb-e324cd38013a,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
ec045d4d-5569-48fb-9102-5d017b914b61,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
6645f1d7-1fce-4a66-a680-bccc2d23ebb4,4a040f19-290e-4a36-b2ef-f4876c4a4b7c,false,1
18eeaffd-2d8f-41fb-89a8-f65e957e8c45,ee94c10c-555d-4d2e-bbfa-65b25475712c,true,1
7a905bcb-0a35-4e41-a500-8d654c23343f,eae37c9f-8627-4d8c-ae80-e79ca33669cb,false,1
6a4b2abc-fda7-451e-9403-3261e0ebf67f,7af3b506-1188-4269-ad0f-86f3b227e108,true,1
2970ed3d-9cb3-474e-a4a5-214ad2da6c5a,7af3b506-1188-4269-ad0f-86f3b227e108,false,1
3c526f60-4761-4830-93fe-98269e6d325b,9d671ed9-e3f1-436a-a2ab-1625edd4a7cb,false,1
c5be582e-449d-420e-b9d0-121180b7e8fc,9a6c5374-3610-4937-8732-d300fa857d66,true,1
4a5e1fee-e641-494a-b1a7-b40532727e1e,9a6c5374-3610-4937-8732-d300fa857d66,false,1
9fa450b6-e28c-4aa0-8554-40d5db7ad2f2,90e5a2a8-825d-4b3b-8628-c1fadcac7dae,true,1
358a82bd-f36c-4380-835a-d188b674d9f4,9a6c5374-3610-4937-8732-d300fa857d66,false,1
b45c4956-866a-458f-ae76-cf43c8478fe0,9a6c5374-3610-4937-8732-d300fa857d66,false,1
bd0fed69-0651-45f1-af0c-285417a4f4d5,9a6c5374-3610-4937-8732-d300fa857d66,false,1
6ae48945-0c89-4e16-9364-a562b30a0d69,9a6c5374-3610-4937-8732-d300fa857d66,false,1
3e3f71f8-1ec8-42ce-99f9-36a5dc107363,90e5a2a8-825d-4b3b-8628-c1fadcac7dae,false,1
586d84b5-bbab-43dd-9f5b-6d974d40d282,9a6c5374-3610-4937-8732-d300fa857d66,false,1
a2269093-11b4-408f-a55e-d3e547b14760,f0407819-dc06-4180-8a2b-b7f2dd7d053f,true,1
b23ad728-69b3-44a0-8a2c-ea8ac3854838,f0407819-dc06-4180-8a2b-b7f2dd7d053f,false,1
b7beb337-c47d-4989-af29-1e315da4929a,90e5a2a8-825d-4b3b-8628-c1fadcac7dae,false,1
44944f7c-1fd7-4a99-8c16-c7ca7aace2c8,90e5a2a8-825d-4b3b-8628-c1fadcac7dae,false,1
394fb05b-9e86-4341-af5e-aaf44ea92719,90e5a2a8-825d-4b3b-8628-c1fadcac7dae,false,1
